Tipo;Producto;AlfaBeta;Troquel;CodBarraPrinc;Laboratorio;Precio;Neto;CadenaFrio;RequiereVale;Trazable;CodKellerhoff
D;PROFIL PLAYBOY TACHAS/EXTRALUBR 24 X 6;;;7798194560280;BIOTRACOM S.R.L.;58924,80;1;0;0;0;1000024169
D;PROFIL PLAYBOY TEXTURADO 12 X 12;;;7798194560303;BIOTRACOM S.R.L.;53568,00;1;0;0;0;1000024167
D;PROFIL PLAYBOY TEXTURADO 24 X 6;;;7798194560266;BIOTRACOM S.R.L.;58924,80;1;0;0;0;1000024170
D;PROFIL PLAYBOY ULTRA FINO 12 X 12;;;7798194560310;BIOTRACOM S.R.L.;53568,00;1;0;0;0;1000024168
D;PROFIL PLAYBOY ULTRA FINO 24 X 6;;;7798194560273;BIOTRACOM S.R.L.;58924,80;1;0;0;0;1000024171
D;PROFIL PRIME AZUL LUBRICADO 12 X 12;;;7791519700699;BUHL S.A.;152171,75;1;0;0;0;1000013684
D;PROFIL PRIME AZUL LUBRICADO 24 X 3;;;7791519000676;BUHL S.A.;82702,04;1;0;0;0;1000013685
D;PROFIL PRIME AZUL LUBRICADO 48 X 3;;;;BUHL S.A.;165404,06;1;0;0;0;1000013686
D;PROFIL PRIME BLANCO C/ESPERM 12 X 12;;;7791519000102;BUHL S.A.;152171,75;1;0;0;0;1000013687
D;PROFIL PRIME BLANCO C/ESPERM 24 X 3;;;7791519200076;BUHL S.A.;82702,04;1;0;0;0;1000013688
D;PROFIL PRIME BLANCO C/ESPERM 48 X 3;;;;BUHL S.A.;165404,06;1;0;0;0;1000013689
D;PROFIL PRIME CELESTE RETARDANTE 12 X 12;;;7791519702129;BUHL S.A.;152171,75;1;0;0;0;1000025993
D;PROFIL PRIME CELESTE RETARDANTE 24 X 3;;;7791519702112;BUHL S.A.;82702,04;1;0;0;0;1000013690
D;PROFIL PRIME GRIS SUPERFINO 12 X 12;;;7791519000072;BUHL S.A.;138337,95;1;0;0;0;1000013335
D;PROFIL PRIME GRIS SUPERFINO 24 X 3;;;7791519200045;BUHL S.A.;75183,67;1;0;0;0;1000013336
D;PROFIL PRIME GRIS SUPERFINO 48 X 3;;;;BUHL S.A.;150367,34;1;0;0;0;1000013337
D;PROFIL PRIME LILA WARNING 12 X 12;;;7791519701870;BUHL S.A.;152171,75;1;0;0;0;1000026018
D;PROFIL PRIME LILA WARNING 24 X 3;;;7791519701856;BUHL S.A.;82702,04;1;0;0;0;1000013338
D;PROFIL PRIME MEGA 24 X 3;;;7791519701030;BUHL S.A.;75183,67;1;0;0;0;1000026019
D;PROFIL PRIME MEGA 48 X 3;;;;BUHL S.A.;150367,34;1;0;0;0;1000028031
D;PROFIL PRIME MIXTA 12 X 12;;;7791519002403;BUHL S.A.;138337,95;1;0;0;0;1000013339
D;PROFIL PRIME MIXTA 12 X 3;;;7791519000317;BUHL S.A.;37591,83;1;0;0;0;1000013340
D;PROFIL PRIME MIXTA 24 X 3;;;;BUHL S.A.;75183,68;1;0;0;0;1000013341
D;PROFIL PRIME MIXTA 48 X 3;;;;BUHL S.A.;150367,34;1;0;0;0;1000013342
D;PROFIL PRIME NARANJA ULTRAFINO 12 X 12;;;7791519701085;BUHL S.A.;152171,75;1;0;0;0;1000026020
D;PROFIL PRIME NARANJA ULTRAFINO 24 X 3;;;7791519701061;BUHL S.A.;82702,04;1;0;0;0;1000013343
D;PROFIL PRIME NEGRO TACHAS 24 X 3;;;7791519200090;BUHL S.A.;75183,67;1;0;0;0;1000013344
D;PROFIL PRIME ORGAZMAX 12 X 12;;;7791519706257;BUHL S.A.;152171,75;1;0;0;0;1000029346
D;PROFIL PRIME ORGAZMAX 12 X 3;;;7791519706233;BUHL S.A.;41351,01;1;0;0;0;1000029345
D;PROFIL PRIME ROJO TEXTURADO 12 X 12;;;7791519000096;BUHL S.A.;138337,95;1;0;0;0;1000013345
D;PROFIL PRIME ROJO TEXTURADO 24 X 3;;;7791519200069;BUHL S.A.;75183,67;1;0;0;0;1000013346
D;PROFIL PRIME ROJO TEXTURADO 48 X 3;;;;BUHL S.A.;150367,34;1;0;0;0;1000027837
D;PROFIL PRIME SKIN SELECCION MIXTA 12 X 3;;;;BUHL S.A.;56387,75;1;0;0;0;1000026021
D;PROFIL PRIME SKIN TEXTURADO 12 X 3;;;7791519702785;BUHL S.A.;56387,75;1;0;0;0;1000026022
D;PROFIL PRIME SKYN 12 X 3;;;7791519702099;BUHL S.A.;56387,75;1;0;0;0;1000013347
D;PROFIL PRIME SKYN 24 X 6;;;7791519702105;BUHL S.A.;216528,96;1;0;0;0;1000026001
D;PROFIL PRIME SKYN ELITE 12 X 3;;;7791519702778;BUHL S.A.;62026,52;1;0;0;0;1000026023
D;PROFIL PRIME SKYN ELITE 24 X 6;;;7791519702921;BUHL S.A.;238181,85;1;0;0;0;1000026024
D;PROFIL PRIME SKYN EXCITATION 12 X 3;;;7791519706134;BUHL S.A.;62026,52;1;0;0;0;1000029347
D;PROFIL PRIME SKYN EXCITATION 24 X 6;;;7791519706141;BUHL S.A.;238181,85;1;0;0;0;1000029348
D;PROFIL PRIME SKYN EXTRA LARGE 12 X 3;;;7791519705205;BUHL S.A.;56387,75;1;0;0;0;1000026025
D;PROFIL PRIME SKYN EXTRA LARGE 24 X 6;;;7791519705212;BUHL S.A.;216528,96;1;0;0;0;1000026026
D;PROFIL PRIME SKYN EXTRA LUBRICADO 12 X 3;;;7791519702792;BUHL S.A.;62026,52;1;0;0;0;1000026027
D;PROFIL PRIME SKYN EXTRA LUBRICADO 24 X 6;;;7791519702945;BUHL S.A.;238181,85;1;0;0;0;1000026028
D;PROFIL PRIME SKYN TEXTURADO 24 X 6;;;7791519702938;BUHL S.A.;216528,96;1;0;0;0;1000026029
D;PROFIL PRIME STRONGER 12 X 12;;;7791519001994;BUHL S.A.;152171,75;1;0;0;0;1000026030
D;PROFIL PRIME STRONGER 24 X 3;;;7791519001970;BUHL S.A.;82702,04;1;0;0;0;1000013348
D;PROFIL PRIME TURBO 12 X 12;;;7791519001345;BUHL S.A.;152171,75;1;0;0;0;1000026031
D;PROFIL PRIME TURBO 24 X 3;;;7791519001338;BUHL S.A.;82702,04;1;0;0;0;1000013349
D;PROFIL PRIME VERDE ANATAMICO 24 X 3;;;7791519200021;BUHL S.A.;75183,67;1;0;0;0;1000013350
D;PROFIL PRIME VERDE ANATAMICO 48 X 3;;;;BUHL S.A.;150367,34;1;0;0;0;1000028032
D;PROFIL PRIME ZERO 12 X 12;;;7791519704734;BUHL S.A.;166005,53;1;0;0;0;1000026032
D;PROFIL PRIME ZERO 12 X 3;;;7791519702754;BUHL S.A.;45110,21;1;0;0;0;1000026033
D;PROFIL PRIME ZERO 24 X 6;;;7791519702761;BUHL S.A.;173223,16;1;0;0;0;1000026034
D;PROFIL TULIPAN BIG 12 X 3;;;7791014122330;KOPELCO S.A.;19921,39;1;0;0;0;1000027984
D;PROFIL TULIPAN CLASSIC 16 X 3;;;7791014001369;KOPELCO S.A.;26561,85;1;0;0;0;1000013352
D;PROFIL TULIPAN ESPERMICIDA 12 X 3;;;7791014011054;KOPELCO S.A.;19921,39;1;0;0;0;1000013353
D;PROFIL TULIPAN SUPER FINOS 12 X 3;;;7791014011153;KOPELCO S.A.;19921,39;1;0;0;0;1000013354
D;PROFIL TULIPAN SURT EXHIB X 24+2;;;7791014090592;KOPELCO S.A.;39841,32;1;0;0;0;1000013355
D;PROFIL TULIPAN SURT EXHIB X 24+4;;;7791014001901;KOPELCO S.A.;39841,32;1;0;0;0;1000022901
D;PROFIL TULIPAN SURTIDOS 12 X 3;;;7791014001758;KOPELCO S.A.;19921,39;1;0;0;0;1000013356
D;PROFIL TULIPAN TEXTURADOS 12 X 12;;;;KOPELCO S.A.;77625,38;1;0;0;0;1000021448
D;PROFIL TULIPAN TEXTURADOS 12 X 3;;;7791014011085;KOPELCO S.A.;19921,39;1;0;0;0;1000013357
D;PROFIL TULIPAN ULTRA RESIST 12 X 3;;;7791014011160;KOPELCO S.A.;19921,39;1;0;0;0;1000013358
D;PROFLAX 0,25% SOL OFT X 5 ML;5397;2588571;7795356977603;SIDUS S.A., INSTITUTO;10267,07;0;0;0;0;1000013359
D;PROFLAX 0,50% SOL OFT X 5 ML;5398;2588491;7795356977801;SIDUS S.A., INSTITUTO;23745,32;0;0;0;0;1000013360
D;PROGEN MET AP CONTROL 850 MG CPR X 100;62939;5288803;7798006303197;FECOFAR - FED. ARG. DE CO;38935,55;0;0;0;0;1000027466
D;PROGEN MET AP CONTROL 850 MG CPR X 30;36859;5288801;7798006303159;FECOFAR - FED. ARG. DE CO;12045,26;0;0;0;0;1000027500
D;PROGEN MET AP CONTROL 850 MG CPR X 60;36860;5288802;7798006303180;FECOFAR - FED. ARG. DE CO;23608,74;0;0;0;0;1000027501
D;PROGEN MET CONTROL 500 MG CPR X 100;62938;5288753;7798006303173;FECOFAR - FED. ARG. DE CO;22253,93;0;0;0;0;1000027645
D;PROGEN MET CONTROL 500 MG CPR X 30;36857;5288751;7798006303142;FECOFAR - FED. ARG. DE CO;6904,62;0;0;0;0;1000027643
D;PROGEN MET CONTROL 500 MG CPR X 60;36858;5288752;7798006303166;FECOFAR - FED. ARG. DE CO;13533,08;0;0;0;0;1000027644
D;PROGEST 200 CAP BLANDAS X 15;29242;5768681;7796285050139;ELEA S.A.C.I.F. Y A., LAB;63971,86;0;0;0;0;1000013361
D;PROGEST 200 CAP BLANDAS X 30;47275;5768682;7796285271886;ELEA S.A.C.I.F. Y A., LAB;126530,05;0;0;0;0;1000013362
D;PROGEST CAP BLANDAS X 30;18832;5768551;7796285048761;ELEA S.A.C.I.F. Y A., LAB;60006,29;0;0;0;0;1000013363
D;PROGLICEM 100 MG CAP (5X20)X 100;51104;2997602;7795318000127;MSD ARGENTINA S.R.L.;1004114,89;0;0;0;1;1000013364
D;PROGYNOVA 2 MG GRAG X 28;30743;0990531;7795320053579;BAYER ARG. S.A.C.I.F.I. Y;24708,42;0;0;0;0;1000013371
D;PROKING JAR X 120 ML;46518;5028661;7795330000648;CETUS S.R.L., LABORATORIO;22227,90;0;0;0;1;1000013372
D;PROKUL 30 MG CAP X 30;46914;5691682;7798118064573;ROSPAW;26161,83;0;0;0;0;1000023464
D;PROLIA 60 MG/ML JER PRELL X 1;46768;6084391;7798337900201;RAFFO S.A., LAB. PROF. DR;880441,86;0;1;0;1;1000013373
D;PROLONGAL 30 MG CPR X 3;46407;6016842;7795326006180;TEVA;36652,54;0;0;0;0;1000013375
D;PROLONGAL 60 MG CPR X 3;46409;6016972;7795326006197;TEVA;50975,42;0;0;0;0;1000013376
D;PROLUTON DEPOT 500 MG IM INY AMP X 2 ML;8310;0990951;7501303419825;BAYER ARG. S.A.C.I.F.I. Y;36446,27;0;0;0;0;1000013377
D;PROMECLIM CPR VAG X 10;55315;6512001;7791763338068;MEGALABS ARGENTINA S.A.U.;32383,97;0;0;0;0;1000013378
D;PROMECLIM CPR VAG X 20;55316;6512002;7791763338075;MEGALABS ARGENTINA S.A.U.;59884,69;0;0;0;0;1000013379
D;PROMETAZINA VANNIER 25 MG CPR REC X 30;34523;0500228;7795372000989;VANNIER S.A.;14398,87;0;0;0;0;1000028813
D;PRONTAL 300 MG CAP X 30;58505;6651972;7795345122786;ROEMMERS S.A.I.C.F.;37097,00;0;0;0;0;1000013380
D;PROPADER SOL ORAL X 100 ML;54115;6457393;7795373000865;CASSARA S.R.L., LAB. PABL;38310,00;0;0;0;0;1000013381
D;PROPECIA 1 MG CPR REC X 30;21216;4386231;7798376720532;ORGANON ARGENTINA S.R.L.;119055,87;0;0;0;0;1000013382
D;PROPOLEO MENTOL NATUFARMA CARAM X 20;49160;9949160;7795379100866;NATUFARMA, LABORATORIO;2734,68;1;0;0;0;1000013385
D;PROPOLEO MENTOL NATUFARMA PAST X 8;63478;9963478;7795379100873;NATUFARMA, LABORATORIO;1915,59;1;0;0;0;1000026391
D;PROPOLEO NATUFARMA CARAM X 10;19574;9919574;7795379200245;NATUFARMA, LABORATORIO;2393,87;1;0;0;0;1000013386
D;PROPOLEO NATUFARMA CARAM X 20;40043;9940043;7795379100712;NATUFARMA, LABORATORIO;3418,83;1;0;0;0;1000013387
D;PROPRANOLOL 10 MG CPR X 20;3908;0349842;7792183105605;GADOR S.A., LAB.;10079,32;0;0;0;0;1000013388
D;PROPRANOLOL 40 MG CPR X 100;12900;0350574;7792183105681;GADOR S.A., LAB.;42499,64;0;0;0;0;1000013389
D;PROPRANOLOL 40 MG CPR X 50;9130;0350573;7792183105667;GADOR S.A., LAB.;21284,28;0;0;0;0;1000013390
D;PROPRANOLOL 80 MG CPR X 50;3910;2657032;7792183105704;GADOR S.A., LAB.;34068,58;0;0;0;0;1000013391
D;PROSCAR CPR X 30;11845;3508012;7798376720495;ORGANON ARGENTINA S.R.L.;114523,10;0;0;0;0;1000013394
D;PROSMIN 5 MG CPR X 30;25611;4663192;7796363000643;BIOTENK S.A.;34509,63;0;0;0;0;1000013395
D;PROSTACUR CPR X 100;3646;2627834;7791171000656;FINADIET S.A.;49731,57;0;0;0;0;1000013396
D;PROSTACUR CPR X 50;3645;2627833;7791171000649;FINADIET S.A.;28367,09;0;0;0;0;1000013397
D;PROSTANIL 5 MG CPR X 30;33946;4841974;7798011652686;LEPETIT PHARMA S.A.;27260,00;0;0;0;0;1000013398
D;PROSTENE 5 MG CPR X 30;13953;3631271;7795350020060;TEVA;52295,10;0;0;0;0;1000013400
D;PROSTENE PLUS CPR X 28+28;47767;6018711;7795326005992;TEVA;98971,99;0;0;0;0;1000013401
D;PROSTOKLAR 0,4 MG CPR X 30;42113;5653973;7795338016245;BALIARDA S.A., LAB.;58350,23;0;0;0;0;1000013402
D;PROSTOKLAR 0,4 MG CPR X 60;48949;5653976;7795338013350;BALIARDA S.A., LAB.;94352,42;0;0;0;0;1000013403
D;PROSTOKLAR DUO CAP X 30;58038;6198973;7795338999272;BALIARDA S.A., LAB.;84134,88;0;0;0;0;1000013404
D;PROTECTOR DE CAMA DESCAR COMPAC 60X90 X 10;;;7798028002566;LISTEN S.A.C.I. Y M.;13648,92;1;0;0;0;1000012119
D;PROTECTOR LABIAL SANACUTIS LAPIZ EXHIB X 20;;;7790243010401;INCASA SAIC;14401,41;1;0;0;0;1000012120
D;PROTECTOR LABIAL SANACUTIS LAPIZ X 2;;;7790243010425;INCASA SAIC;1428,90;1;0;0;0;1000012121
D;PROTRAM POTE X 300 GR;58174;9958174;7798051853722;PANALAB ARGENTINA S.A.;87838,89;1;0;0;0;1000012144
D;PROTROMPLEX TOTAL 600 UI FCO AMP X 1;11786;2687816;642621014556;TAKEDA S.A;1385368,30;0;1;0;1;1000025056
D;PROVEFARMA ACEITE DE PESCADO CAP X 30;46684;9946684;7798119960263;PROVEFARMA S.A.;7420,92;1;0;0;0;1000012148
D;PROVEFARMA ACIDO HIALURONICO CAP X 30;59323;9959323;7798119969327;PROVEFARMA S.A.;11396,41;1;0;0;0;1000012150
D;PROVEFARMA AJO 1000 MG CPR X 30;52736;9952736;7798119960669;PROVEFARMA S.A.;7155,89;1;0;0;0;1000012151
D;PROVEFARMA ARANDANO ROJO CPR X 30;43926;9943926;7798119961260;PROVEFARMA S.A.;6625,83;1;0;0;0;1000012152
D;PROVEFARMA ARGININA CPR X 60;50930;9950930;7798119960553;PROVEFARMA S.A.;9806,21;1;0;0;0;1000012153
D;PROVEFARMA BETACAROTENO CPR X 30;36420;9936420;7798119961062;PROVEFARMA S.A.;5565,69;1;0;0;0;1000012154
D;PROVEFARMA CENTELLA FTE CPR X 60;46686;9946686;7798119960119;PROVEFARMA S.A.;6360,79;1;0;0;0;1000012155
D;PROVEFARMA CHIALESTEROL CAP X 60;51906;9951906;7798119960614;PROVEFARMA S.A.;11926,48;1;0;0;0;1000012156
D;PROVEFARMA CIRCULAC CPR X 60;46452;9946452;7798119960096;PROVEFARMA S.A.;7950,98;1;0;0;0;1000012157
D;PROVEFARMA CITRATO MAGNESIO 500 CPR X 30;61912;9961912;7798119969501;PROVEFARMA S.A.;6095,75;1;0;0;0;1000023236
D;PROVEFARMA COLAGEINA SKIN EXTREME CPR X 90;57925;9957925;7798119969303;PROVEFARMA S.A.;29153,60;1;0;0;0;1000012158
D;PROVEFARMA COLAGENO ANTIAGE CPR X 60;46688;9946688;7798119960188;PROVEFARMA S.A.;7897,98;1;0;0;0;1000012159
D;PROVEFARMA CORVITA LAX FIBRAS CPR X 30;46220;9946220;7798119960102;PROVEFARMA S.A.;3975,49;1;0;0;0;1000012161
D;PROVEFARMA CORVITA MAGNESIO 400 CPR X 30;47064;9947064;7798119960232;PROVEFARMA S.A.;4611,57;1;0;0;0;1000012162
D;PROVEFARMA CURCUMA PLUS CAP X 30;61913;9961913;7798119969495;PROVEFARMA S.A.;6837,84;1;0;0;0;1000023353
D;PROVEFARMA DELGAX PLUS CPR X 30;36426;9936426;7798119961116;PROVEFARMA S.A.;7685,95;1;0;0;0;1000012163
D;PROVEFARMA ESPIRULINA 500 MG CPR X 60;47944;9947944;7798119960294;PROVEFARMA S.A.;6360,79;1;0;0;0;1000012164
D;PROVEFARMA EUCALIPTO SPRAY X 200 DS;47945;9947945;7798119960270;PROVEFARMA S.A.;3673,35;1;0;0;0;1000012165
D;PROVEFARMA FREEDIET CARBO FAT BLOCKER POLVO X50GR;57926;9957926;7798119969297;PROVEFARMA S.A.;11866,05;1;0;0;0;1000012166
D;PROVEFARMA GEONAT ACEITE DE OREGANO CAP X 30;;;7798119969884;PROVEFARMA S.A.;11396,41;1;0;0;0;1000029844
D;PROVEFARMA GEONAT ACEITE DE OREGANO X 30ML;64110;9964110;7798119969723;PROVEFARMA S.A.;11396,41;1;0;0;0;1000028074
D;PROVEFARMA GEONAT BLACKMACA CPR X 60;64111;9964111;7798119969730;PROVEFARMA S.A.;11396,41;1;0;0;0;1000027726
D;PROVEFARMA GEONAT COLAGENO 500 MG CPR X 60;60350;9960350;7798119969402;PROVEFARMA S.A.;7685,95;1;0;0;0;1000012167
D;PROVEFARMA GEONAT FLEX POLVO X 400 GR;59685;9959685;7798119969334;PROVEFARMA S.A.;19188,38;1;0;0;0;1000012168
D;PROVEFARMA GEONAT FUNGILEON CAP X 60;63358;9963358;7798119969662;PROVEFARMA S.A.;11608,43;1;0;0;0;1000025941
D;PROVEFARMA GEONAT GEOMAGNESIUM BISGLICINATO CPR X 60;64157;9964157;7798119969754;PROVEFARMA S.A.;9806,21;1;0;0;0;1000027898
D;PROVEFARMA GEONAT GEOMAGNESIUM TOTAL POLVO X 150GR;64503;9964503;7798119969846;PROVEFARMA S.A.;8746,08;1;0;0;0;1000029091
D;PROVEFARMA GEONAT MORINGA CPR X 30;62541;9962541;7798119969600;PROVEFARMA S.A.;5565,69;1;0;0;0;1000025061
D;PROVEFARMA GEONAT RESVERATROL CPR X 30;50932;9950932;7798119960492;PROVEFARMA S.A.;11608,43;1;0;0;0;1000024395
D;PROVEFARMA GEONAT VIT D3 800 MG CPR X30;62539;9962539;7798119969617;PROVEFARMA S.A.;4602,14;1;0;0;0;1000024692
D;PROVEFARMA GEOSUN CPR X 30;53064;9953064;7798119960683;PROVEFARMA S.A.;4416,49;1;0;0;0;1000012169
D;PROVEFARMA GINKGO BILOBA 80 CPR X 30;47237;9947237;7798119960201;PROVEFARMA S.A.;4399,54;1;0;0;0;1000012170
D;PROVEFARMA GINKGO BILOBA CPR X 30;36428;9936428;7798119961130;PROVEFARMA S.A.;4187,52;1;0;0;0;1000012171
D;PROVEFARMA GINSENG ROJO COREANO CPR X 60;59120;9959120;7798119969310;PROVEFARMA S.A.;8428,04;1;0;0;0;1000012172
D;PROVEFARMA GINSENG+GINKGO BILOBA CPR X 40;36429;9936429;7798119961147;PROVEFARMA S.A.;4293,54;1;0;0;0;1000012173
D;PROVEFARMA HEPATODIATES CPR X 30;46690;9946690;7798119960171;PROVEFARMA S.A.;4717,58;1;0;0;0;1000012176
D;PROVEFARMA HEPATODIATES ENZYME GEONAT CPR X 20;64491;9964491;7798119969792;PROVEFARMA S.A.;5406,67;1;0;0;0;1000029092
D;PROVEFARMA HEPATODIATES ENZYME X 30ML;64492;9964492;7798119969839;PROVEFARMA S.A.;6095,75;1;0;0;0;1000029383
D;PROVEFARMA INMUNO DEFENSE CAP X 30;57301;9957301;7798119969259;PROVEFARMA S.A.;7685,95;1;0;0;0;1000012177
D;PROVEFARMA ISOFLAVONAS+CALCIO CPR X 60;47238;9947238;7798119960218;PROVEFARMA S.A.;7950,98;1;0;0;0;1000012178
D;PROVEFARMA KETO DIET & BEAUTY X 468 GR;61133;9961133;7798119969419;PROVEFARMA S.A.;21732,69;1;0;0;0;1000012179
D;PROVEFARMA KETO WEIGHT HMB CPR X 60;57927;9957927;7798119969273;PROVEFARMA S.A.;13251,63;1;0;0;0;1000012180
D;PROVEFARMA KETO WEIGHT MCT X 300ML(2 ENV X 150ML);57928;9957928;7798119969280;PROVEFARMA S.A.;17943,78;1;0;0;0;1000012181
D;PROVEFARMA L-CISTINA CPR X 30;61323;9961323;7798119969433;PROVEFARMA S.A.;10336,28;1;0;0;0;1000021897
D;PROVEFARMA LECITINA DE SOJA CAP X 30;46691;9946691;7798119960089;PROVEFARMA S.A.;5830,72;1;0;0;0;1000012182
D;PROVEFARMA LEVADURA DE CERVEZA CPR X 100;36434;9936434;7798119961192;PROVEFARMA S.A.;6625,83;1;0;0;0;1000012183
D;PROVEFARMA OMEGANAT 1000/500 CAP X 60;64287;9964287;7798119969761;PROVEFARMA S.A.;22792,82;1;0;0;0;1000029973
D;PROVEFARMA OMEGANAT 180/120 CAP X 60;51905;9951905;7798119960591;PROVEFARMA S.A.;13781,71;1;0;0;0;1000012149
D;PROVEFARMA PROBIOTICO LACTOBACILLUS CAP X30;57024;9957024;7798119969228;PROVEFARMA S.A.;9488,18;1;0;0;0;1000012184
D;PROVEFARMA PROPOLEO SPRAY X 200 DS;43710;9943710;7798119961277;PROVEFARMA S.A.;4611,57;1;0;0;0;1000012185
D;PROVEFARMA ROMINA FLEX SOB X 15;55120;9955120;7798119968979;PROVEFARMA S.A.;14311,77;1;0;0;0;1000012186
D;PROVEFARMA ROMINAFORT CPR X 30;18849;9918849;7798145130043;PROVEFARMA S.A.;7392,82;1;0;0;0;1000012187
D;PROVEFARMA SKIN HAIR & NAILS CPR X 30;61324;9961324;7798119969440;PROVEFARMA S.A.;5830,72;1;0;0;0;1000021719
D;PROVEFARMA VEGAONE 2000 CPR X 15;61230;9961230;7798119969426;PROVEFARMA S.A.;5035,63;1;0;0;0;1000021345
D;PROVEFARMA VEGAONE VIT B12 CPR X 30;57688;9957688;7798119969266;PROVEFARMA S.A.;4505,56;1;0;0;0;1000012190
D;PROVEFARMA VENOFUL CPR X 60;21903;9921903;7798145130029;PROVEFARMA S.A.;9011,12;1;0;0;0;1000012191
D;PROVEFARMA VIGORCIN POTENCIA PLUS CPR X 30;36453;9936453;7798119963059;PROVEFARMA S.A.;5830,72;1;0;0;0;1000012192
D;PROVEFARMA VIGORCIN SEX HOMBRE CPR X 60;47239;9947239;7798119960249;PROVEFARMA S.A.;8428,04;1;0;0;0;1000012193
D;PROVEFARMA VIT C TRI ACCION CPR X 30;61325;9961325;7798119969457;PROVEFARMA S.A.;7155,89;1;0;0;0;1000021532
D;PROVEFARMA VRELAX COMPLEX CPR X 30;60130;9960130;7798119969358;PROVEFARMA S.A.;6307,78;1;0;0;0;1000012194
D;PROZAC 20 MG CAP X 30;50677;3481293;7795990000668;RAFFO S.A., LAB. PROF. DR;69416,50;0;0;0;0;1000011059
D;PRUCACINET CPR X 30;54732;6474261;7795327064882;DOMINGUEZ S.A., LAB.;68811,47;0;0;0;1;1000011060
D;PRUCAL 1 MG CPR X 10;54745;6268131;7798129413865;SIEGFRIED S.A.;21250,45;0;0;0;0;1000011061
D;PRUCAL 1 MG CPR X 30;51867;6268134;7798129413391;SIEGFRIED S.A.;51260,52;0;0;0;0;1000011062
D;PRUCAL 2 MG CPR X 10;54746;6268261;7798129413872;SIEGFRIED S.A.;27719,74;0;0;0;0;1000011063
D;PRUCAL 2 MG CPR X 30;51868;6268264;7798129413407;SIEGFRIED S.A.;67957,99;0;0;0;0;1000011064
D;PRURISEDAN CR X 30 GR;36630;9936630;7793742005985;ANDROMACO S.A.I.C.I. LAB.;9847,93;0;0;0;0;1000011078
D;PRURISEDAN INCOLORO LOC X 60 ML;31374;9931374;7793742005992;ANDROMACO S.A.I.C.I. LAB.;10589,13;0;0;0;0;1000011079
D;PRURISEDAN POLVO X 60 GR;45585;2405492;7793742106057;ANDROMACO S.A.I.C.I. LAB.;15101,20;0;0;0;0;1000011080
D;PRUXAN 2 MG CPR X 28;54682;6459261;7795349169862;ARISTON S.A.C.I.F. QUIMIC;59134,42;0;0;0;0;1000011081
D;PRUXAN 2 MG CPR X 7;58336;6459262;7795349103156;ARISTON S.A.C.I.F. QUIMIC;14470,12;0;0;0;0;1000011082
D;PSICOASTEN 10 MG CPR REC X 30;28151;4874304;7795328058248;BETA S.A.,LAB.;25497,57;0;0;0;0;1000011083
D;PSICOASTEN 20 MG CPR REC X 30;22116;4448102;7795328058224;BETA S.A.,LAB.;59958,64;0;0;0;0;1000011084
D;PSICOASTEN 40 MG CPR REC X 30;28153;4874564;7795328058286;BETA S.A.,LAB.;58369,37;0;0;0;0;1000011085
D;PSICOASTEN LC 12,5 MG CPR REC X 30;34305;5231214;7795328058422;BETA S.A.,LAB.;44264,02;0;0;0;0;1000011086
D;PSICOASTEN LC 25 MG CPR REC X 30;34307;5231374;7795328058446;BETA S.A.,LAB.;51187,42;0;0;0;0;1000011087
D;PSICOASTEN LC 37,5 MG CPR REC X 30;34308;5231424;7795328058460;BETA S.A.,LAB.;62343,90;0;0;0;0;1000011088
D;PSICONOR 20 MG CPR X 30;30387;4971392;7795326000997;TEVA;67636,83;0;0;0;0;1000024621
D;PSICOTIL 100 MG CPR X 30;56796;9956796;7795328052178;BETA S.A.,LAB.;52756,99;0;0;0;0;1000011089
D;PSICOTIL 50 MG CPR X 30;56795;6561841;7795328052161;BETA S.A.,LAB.;33419,01;0;0;0;0;1000011090
D;PSORIBET POM DERMICA X 30 GR;62602;6103841;7798051855047;PANALAB ARGENTINA S.A.;43872,98;0;0;0;0;1000011091
D;PTM ANTIFAZ GEL RELAX(AR)TU;;;7798094540023;PANTYMED S.A.;6125,60;1;0;0;0;1000011092
D;PTM BOLSA P/HIELO Y AGUA CALIENTE(BH)TU;;;7798094540030;PANTYMED S.A.;12293,86;1;0;0;0;1000011093
D;PTM CABESTRILLO FAJA INMOV DE HOMBRO WELLBRACE TU;;;7798094541105;PANTYMED S.A.;21591,87;1;0;0;0;1000028294
D;PTM CABESTRILLO UNIVERSAL WELLBRACE TU;;;7798094541914;PANTYMED S.A.;10287,04;1;0;0;0;1000027584
D;PTM CALZA ALTA(A1)TL;;;7798094545707;PANTYMED S.A.;34452,16;1;0;0;0;1000011094
D;PTM CALZA ALTA(A1)TM;;;7798094545691;PANTYMED S.A.;34452,16;1;0;0;0;1000011095
D;PTM CALZA ALTA(A1)TS;;;7798094545684;PANTYMED S.A.;34452,16;1;0;0;0;1000011096
D;PTM CALZA DEPORTIVA LARGA(A3)TL;;;7798128673413;PANTYMED S.A.;27316,70;1;0;0;0;1000011097
D;PTM CALZA DEPORTIVA LARGA(A3)TM;;;7798128673406;PANTYMED S.A.;27316,70;1;0;0;0;1000011098
D;PTM CALZA DEPORTIVA LARGA(A3)TS;;;7798128673390;PANTYMED S.A.;27316,70;1;0;0;0;1000011099
D;PTM CALZA DEPORTIVA LARGA(A3)TXL;;;7798128673420;PANTYMED S.A.;27316,70;1;0;0;0;1000011100
